2.8336e-14,-3.3273e-14,-1.2083,6.7814e-14,-7.9271e-14,-1.6394
2.9019e-14,-3.4072e-14,-1.2247,6.9041e-14,-8.0697e-14,-1.6521
2.9714e-14,-3.4884e-14,-1.2413,7.0284e-14,-8.2139e-14,-1.6648
3.0422e-14,-3.5712e-14,-1.258,7.1541e-14,-8.3598e-14,-1.6775
3.1143e-14,-3.6554e-14,-1.2749,7.2813e-14,-8.5074e-14,-1.6902
3.1876e-14,-3.7411e-14,-1.2918,7.41e-14,-8.6567e-14,-1.7029
3.2623e-14,-3.8283e-14,-1.3089,7.5403e-14,-8.8078e-14,-1.7157
3.3382e-14,-3.917e-14,-1.3261,7.6721e-14,-8.9606e-14,-1.7284
3.4155e-14,-4.0072e-14,-1.3435,7.8054e-14,-9.1152e-14,-1.7412
3.4941e-14,-4.099e-14,-1.361,7.9402e-14,-9.2716e-14,-1.7539
3.5741e-14,-4.1924e-14,-1.3786,8.0766e-14,-9.4297e-14,-1.7667
3.6554e-14,-4.2873e-14,-1.3963,8.2145e-14,-9.5896e-14,-1.7795
3.7381e-14,-4.3839e-14,-1.4142,8.354e-14,-9.7513e-14,-1.7923
3.8222e-14,-4.4821e-14,-1.4321,8.4951e-14,-9.9147e-14,-1.8051
3.9078e-14,-4.5819e-14,-1.4503,8.6378e-14,-1.008e-13,-1.8179
3.9947e-14,-4.6834e-14,-1.4685,8.782e-14,-1.0247e-13,-1.8307
4.0831e-14,-4.7865e-14,-1.4869,8.9279e-14,-1.0416e-13,-1.8436
4.173e-14,-4.8914e-14,-1.5054,9.0753e-14,-1.0587e-13,-1.8564
4.2644e-14,-4.998e-14,-1.524,9.2244e-14,-1.076e-13,-1.8692
4.3572e-14,-5.1063e-14,-1.5428,9.3751e-14,-1.0934e-13,-1.8821
4.4516e-14,-5.2164e-14,-1.5616,9.5274e-14,-1.111e-13,-1.8949
4.5475e-14,-5.3282e-14,-1.5807,9.6814e-14,-1.1289e-13,-1.9078
4.645e-14,-5.4418e-14,-1.5998,9.837e-14,-1.1469e-13,-1.9206
4.744e-14,-5.5572e-14,-1.6191,9.9943e-14,-1.1651e-13,-1.9335
4.8446e-14,-5.6745e-14,-1.6385,1.0153e-13,-1.1835e-13,-1.9464
4.9468e-14,-5.7936e-14,-1.658,1.0314e-13,-1.202e-13,-1.9592
5.0506e-14,-5.9146e-14,-1.6776,1.0476e-13,-1.2208e-13,-1.9721
5.156e-14,-6.0374e-14,-1.6974,1.064e-13,-1.2398e-13,-1.9849
5.2631e-14,-6.1622e-14,-1.7173,1.0806e-13,-1.2589e-13,-1.9978
5.3718e-14,-6.2889e-14,-1.7374,1.0973e-13,-1.2783e-13,-2.0107
5.4822e-14,-6.4175e-14,-1.7576,1.1142e-13,-1.2979e-13,-2.0235
5.5943e-14,-6.5481e-14,-1.7779,1.1313e-13,-1.3176e-13,-2.0364
5.7082e-14,-6.6807e-14,-1.7983,1.1486e-13,-1.3376e-13,-2.0493
5.8237e-14,-6.8153e-14,-1.8188,1.166e-13,-1.3577e-13,-2.0621
5.9411e-14,-6.9519e-14,-1.8395,1.1836e-13,-1.378e-13,-2.075
6.0601e-14,-7.0905e-14,-1.8603,1.2014e-13,-1.3986e-13,-2.0879
6.181e-14,-7.2312e-14,-1.8813,1.2193e-13,-1.4193e-13,-2.1007
6.3037e-14,-7.374e-14,-1.9024,1.2375e-13,-1.4403e-13,-2.1136
6.4282e-14,-7.5189e-14,-1.9236,1.2558e-13,-1.4614e-13,-2.1264
6.5545e-14,-7.6659e-14,-1.9449,1.2743e-13,-1.4828e-13,-2.1393
6.6827e-14,-7.815e-14,-1.9663,1.2929e-13,-1.5043e-13,-2.1521
6.8127e-14,-7.9664e-14,-1.9879,1.3118e-13,-1.5261e-13,-2.165
6.9447e-14,-8.1199e-14,-2.0096,1.3308e-13,-1.5481e-13,-2.1778
