0.1263,0.1263,-0.26972
0.12678,0.12677,-0.27011
0.12725,0.12725,-0.27051
0.12772,0.12772,-0.2709
0.1282,0.1282,-0.27129
0.12867,0.12867,-0.27168
0.12915,0.12915,-0.27207
0.12962,0.12962,-0.27246
0.1301,0.1301,-0.27285
0.13058,0.13058,-0.27324
0.13106,0.13106,-0.27363
0.13154,0.13154,-0.27402
0.13202,0.13202,-0.2744
0.1325,0.1325,-0.27479
0.13299,0.13299,-0.27518
0.13347,0.13347,-0.27557
0.13396,0.13395,-0.27595
0.13444,0.13444,-0.27634
0.13493,0.13493,-0.27673
0.13541,0.13541,-0.27711
0.1359,0.1359,-0.2775
0.13639,0.13639,-0.27789
0.13688,0.13688,-0.27827
0.13737,0.13737,-0.27866
0.13786,0.13786,-0.27904
0.13836,0.13835,-0.27943
0.13885,0.13885,-0.27981
0.13934,0.13934,-0.28019
0.13984,0.13984,-0.28058
0.14033,0.14033,-0.28096
0.14083,0.14083,-0.28134
0.14133,0.14133,-0.28173
0.14183,0.14182,-0.28211
0.14232,0.14232,-0.28249
0.14282,0.14282,-0.28287
0.14333,0.14332,-0.28325
0.14383,0.14383,-0.28364
0.14433,0.14433,-0.28402
0.14483,0.14483,-0.2844
0.14534,0.14534,-0.28478
0.14584,0.14584,-0.28516
0.14635,0.14635,-0.28554
0.14685,0.14685,-0.28592
0.14736,0.14736,-0.2863
0.14787,0.14787,-0.28667
0.14838,0.14838,-0.28705
0.14889,0.14889,-0.28743
0.1494,0.1494,-0.28781
0.14991,0.14991,-0.28819
0.15043,0.15042,-0.28856
0.15094,0.15094,-0.28894
0.15145,0.15145,-0.28932
0.15197,0.15197,-0.28969
0.15248,0.15248,-0.29007
0.153,0.153,-0.29044
0.15352,0.15352,-0.29082
0.15404,0.15404,-0.29119
0.15456,0.15456,-0.29157
0.15508,0.15508,-0.29194
0.1556,0.1556,-0.29232
0.15612,0.15612,-0.29269
0.15664,0.15664,-0.29306
0.15717,0.15717,-0.29344
0.15769,0.15769,-0.29381
0.15822,0.15821,-0.29418
0.15874,0.15874,-0.29455
0.15927,0.15927,-0.29492
0.1598,0.1598,-0.29529
0.16033,0.16032,-0.29567
0.16086,0.16085,-0.29604
0.16139,0.16138,-0.29641
0.16192,0.16192,-0.29678
0.16245,0.16245,-0.29715
0.16298,0.16298,-0.29752
0.16351,0.16351,-0.29788
0.16405,0.16405,-0.29825
0.16458,0.16458,-0.29862
0.16512,0.16512,-0.29899
0.16566,0.16566,-0.29936
0.1662,0.16619,-0.29972
0.16673,0.16673,-0.30009
0.16727,0.16727,-0.30046
0.16781,0.16781,-0.30082
0.16835,0.16835,-0.30119
0.1689,0.1689,-0.30156
0.16944,0.16944,-0.30192
0.16998,0.16998,-0.30229
0.17053,0.17053,-0.30265
0.17107,0.17107,-0.30302
0.17162,0.17162,-0.30338
0.17217,0.17216,-0.30374
0.17271,0.17271,-0.30411
0.17326,0.17326,-0.30447
0.17381,0.17381,-0.30483
0.17436,0.17436,-0.30519
0.17491,0.17491,-0.30556
0.17546,0.17546,-0.30592
0.17602,0.17602,-0.30628
0.17657,0.17657,-0.30664
0.17713,0.17712,-0.307
0.17768,0.17768,-0.30736
0.17824,0.17823,-0.30772
0.17879,0.17879,-0.30808
0.17935,0.17935,-0.30844
0.17991,0.17991,-0.3088
0.18047,0.18047,-0.30916
0.18103,0.18103,-0.30951
0.18159,0.18159,-0.30987
0.18215,0.18215,-0.31023
0.18271,0.18271,-0.31059
0.18328,0.18328,-0.31094
0.18384,0.18384,-0.3113
0.18441,0.1844,-0.31166
0.18497,0.18497,-0.31201
0.18554,0.18554,-0.31237
0.18611,0.1861,-0.31272
0.18667,0.18667,-0.31308
0.18724,0.18724,-0.31343
0.18781,0.18781,-0.31379
0.18838,0.18838,-0.31414
0.18896,0.18895,-0.31449
0.18953,0.18953,-0.31484
0.1901,0.1901,-0.3152
0.19068,0.19067,-0.31555
0.19125,0.19125,-0.3159
0.19183,0.19182,-0.31625
0.1924,0.1924,-0.3166
0.19298,0.19298,-0.31695
0.19356,0.19356,-0.31731
0.19414,0.19414,-0.31766
0.19472,0.19471,-0.31801
0.1953,0.1953,-0.31835
0.19588,0.19588,-0.3187
